description,label_plaquette,label_ampoule,label_flacon,label_tube,label_stylo,label_seringue,label_pilulier,label_sachet,label_comprime,label_gelule,label_film,label_poche,label_capsule,count_plaquette,count_ampoule,count_flacon,count_tube,count_stylo,count_seringue,count_pilulier,count_sachet,count_comprime,count_gelule,count_film,count_poche,count_capsule,count_ml
7 cartouche(s) bicompartimentée(s) en verre avec seringue(s),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène de 84 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 15  gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0
1 tube(s) aluminium verni de 30 g avec applicateur polyéthylène,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0.0
4 stylo prérempli en verre,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,7 ml avec aiguille(s) et dispositif de sécurité",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.7
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0.0
1 flacon(s) en verre de 180 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180.0
plaquette(s) formée(s) à froid PVC-Aluminium polyamide aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
"6 seringue(s) préremplie(s) en verre de 0,2 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.2
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) PVC-Aluminium de 12 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0
1 cartouche(s) polystyrène polypropylène de 60 doses avec inhalateur(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9 tube(s) polypropylène de 20 comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,20,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 454  g avec cuillère-mesure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre - 1 flacon(s) en verre de 10 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0
"30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) suremballée(s)/surpochée(s) de 0,4 g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3 plaquette(s) thermoformée(s) aluminium polyamide de 10  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0.0
5 sachet(s) polyester aluminium polypropylène de 1 dispositif(s) + système de récupération,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0
plaquette(s) alvéolées aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
1 flacon(s) en verre brun de 60 ml avec seringue(s) doseuse(s),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 100 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.0
"30 sachet(s)-dose(s) papier polyéthylène aluminium de 3,5 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium PVC PVDC de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
1 flacon(s) en verre de 150 mL avec nécessaire dadministration pour injecteur MEDRAD  Stellant : seringue vide de 200 mL + raccord spiralé + microperfuseur de remplissage et cathéter de sécurité à ailettes I.V. 20G,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène basse densité (PEBD) de 3 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
plaquette(s) thermoformée(s) PVC aluminium PVDC de 1  capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30  comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,25 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.25
1 flacon(s) en verre brun de 150 ml avec mesurette graduée polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
20 sachet(s)-dose(s) papier aluminium polyéthylène de 1023  mg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0
boîte(s) de 1 pansement(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) polyéthylène de 250 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250.0
1 plaquette(s) thermoformée(s) PVC aluminium de 16 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0.0
1 seringue(s) préremplie(s) de 1 ml en verre avec aiguille(s),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
plaquette(s) PVC-Aluminium de 30 capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30  gélule(s) avec inhalateur(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
2 seringue(s) préremplie(s) en verre de 1 ml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0
4 sachet(s) P-A-M-éthylène (SURLYN) aluminium polyéthylène papier de 1  dispositif(s),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0
6 plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 6 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0
1 flacon(s) en verre brun de 14 g avec seringue(s) pour administration orale,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"1 seringue(s) préremplie(s) en verre avec 1 aiguille(s) de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
plaquette(s) thermoformée(s) PVC aluminium de 10 lyophilisat(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 cartouche(s) aluminium de 120 dose(s) avec inhalateur(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"5 seringue(s) préremplie(s) en verre de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5
1 flacon(s) en verre brun de 30  ml avec compte-gouttes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
1 flacon(s) en verre brun de 60  ml avec seringue(s) pour administration orale polyéthylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
1 flacon(s) en verre jaune(brun) de 250 ml avec cuillère-mesure polystyrène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250.0
plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 90 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 120 dose(s) avec pompe polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 14 g avec seringue(s) pour administration orale polystyrène polyéthylène basse densité (PEBD),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 gélule(s) avec inhalateur(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0
1 seringue(s) préremplie(s) en verre de 1 ml,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
1 tube(s) aluminium verni de 60 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 1 g avec dispositif(s) d'administration UROLine avec seringue(s) polypropylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre brun de 200 ml avec seringue pour administration orale et racleur,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0
"20 récipient(s) unidose(s) polyéthylène de 2,5 ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
plaquette(s) thermoformée(s) PVC aluminium de 180 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0.0
1 tube(s) polyéthylène basse densité (PEBD) de 30  g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) en verre de 200  ml avec cuillère-mesure polystyrène de 5 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0
3 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0.0
60 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0.0
3 plaquette(s) PVC PVDC aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 tube(s) aluminium verni de 5 g avec canule polyéthylène haute densité (PEHD),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 90 comprimé(s) (distributeur parallèle : MEDIWIN Limited),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
1 flacon(s) polyéthylène transparent de 150 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
plaquette(s) (ACLAR RX) polytrifluorochloroéthylène PVC aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) aluminium PVC PVDC de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
pilulier(s) polyéthylène haute densité (PEHD) de 28 gélule(s) muni d'une capsule polypropylène,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium de 2 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0
1 poche(s) polypropylène suremballée(s)/surpochée(s) de 1000 ml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000.0
1 tube(s) aluminium verni de 15 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène polychlortrifluoroéthylène aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,2 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2
plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 140 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0.0
5 sachet(s) papier aluminium polyacrylonitrile de 1 dispositif(s),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0
90 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"4 flacon(s) en verre - 4 seringue(s) préremplie(s) en verre, avec 8 seringue(s), avec 20 aiguille(s) en acier, avec 24 tampon(s) alcoolisé(s)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0.0
1 tube(s) aluminium de 80 g,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium PVDC de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
"1 seringue(s) préremplie(s) en verre de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
film(s) thermosoudé(s) PVC PVDC aluminium de 10 comprimé(s),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
2 plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC rouge aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
1 pilulier(s) polypropylène de 30 comprimé(s),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-Aluminium de 30 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.0
3 plaquette(s) thermoformée(s) aluminium de 10 lyophilisat(s),1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC PVC-aluminium de 12  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 50 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.0
"1 cartouche(s) en verre de 1,5 ml  pour SurePal 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
1 flacon(s) polyéthylène haute densité (PEHD) de 60 ml avec seringue(s) pour administration orale PEHD polypropylène,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0
plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
"1 flacon(s) en verre de 10,27 g de poudre avec seringue(s) pour administration orale polyéthylène polystyrène",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1 boite(s) avec distributeur polypropylène polystyrène de 28 comprimé(s),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) en verre brun avec fermeture de sécurité enfant avec gobelet(s) doseur(s) polypropylène de 150 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC-Aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s) avec fermeture à témoin d'effraction,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0.0
1 flacon(s) matière plastique avec embout buccal de 100  dose(s),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
flacon(s) en verre de 150 ml avec gobelet(s) doseur(s) polypropylène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0
flacon(s) polyéthylène haute densité (PEHD) de 15 gélule(s),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0
1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 180  comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,180,0,0,0,0,0.0
flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 24 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.0
10 ampoule(s) en verre de 5 ml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5.0
plaquette(s) thermoformée(s) polypropylène aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 50 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 gélule(s) (Distributeur parallèle :BB PARMA s.r.l),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0
plaquette(s) PVC PVDC aluminium de 12 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
film(s) thermosoudé(s) aluminium polyéthylène de 16 comprimé(s),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.0
"1 flacon(s) en verre de 1,182 g",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
1 flacon(s) polypropylène de 150 ml avec seringue(s) pour  injecteur Nemoto (+ microperfuseur + raccord) et avec cathéter(s),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150.0
1 pot(s) polypropylène de 150 g avec cuillère-mesure polystyrène,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1 flacon(s) compte-gouttes polyéthylène de 3  ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
1 flacon(s) polyéthylène de 12 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0.0
plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène de 28 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0
plaquette(s) formée(s) à froid aluminium PVC de 5 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0
"1 seringue(s) préremplie(s) en verre de 0,5 ml munie d'un bouchon-piston chlorobromobutyle sans aiguille attachée avec un capuchon tip-cap chlorobromobutyle avec deux aiguiilles séparées",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
plaquette(s) thermoformée(s) PVC polyéthylène de 12 suppositoire(s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7 plaquette(s) thermoformée(s) PVC PVDC aluminium de 4 gélule(s),1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0
plaquette(s) thermoformée(s) PVDC PVC aluminium de 10 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0
1 flacon(s) polypropylène de 60 comprimé(s),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0.0
tube(s) polypropylène de 30  comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
1 flacon(s) en verre brun de 30 ml avec pipette doseuse polyéthylène polystyrène,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0
"plaquette(s) thermoformée(s) de 12  comprimé(s) bleus, 10  comprimé(s) blancs et 6  comprimé(s) rouges",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0
"5 seringue(s) préremplie(s) en verre avec aiguille(s) de 0,5 ml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5
"15 flacon(s) en verre - 15 seringue(s) préremplie(s) en verre de 1,2 ml ( abrogée le 08/09/2015)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,1.2
1 flacon(s) en verre de 20 g avec seringue pour administration orale,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
"7 flacon(s) en verre de 0,6 ml avec 7 seringue(s) avec 14 tampon(s) alcoolisé(s)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0.6
"2 ampoule(s) en verre de 0,1 ml avec embout nasal polypropylène",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1
6 seringue(s) préremplie(s) en verre de 1 ml avec aiguille(s),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1.0
10 flacon(s) en verre - 10 flacon(s) de 1 ml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1.0
plaquette(s) thermoformée(s) aluminium de 60 capsule(s),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0
"6 sachet(s) papier kraft polyéthylène aluminium de 2,5  g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.0
"2 seringue(s) préremplie(s) en verre de 0,6 ml avec système de sécurité",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.6
1 récipient(s) multidose(s) polyéthylène de 100  mg ( abrogée le 27/03/2012),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"12 sachet(s)-dose(s) papier aluminium polyéthylène de 1,08 g",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.0
flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s) avec fermeture de sécurité enfant,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) aluminium PVC PVDC de 15  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0
1 seringue(s) préremplie(s) en verre de 1 ml sécurisée,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
2 tube(s) polypropylène de 30 comprimé(s),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0.0
plaquette(s) thermoformée(s) transparente(s) PVC-Aluminium de 90 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0
plaquette(s) PVC polychlortrifluoroéthylène PVC-Aluminium papier avec fermeture de sécurité enfant de 60 comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0
plaquette(s) thermoformée(s) PVC-aluminium de 36  comprimé(s),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0
